,qID,sentence,option1,option2,answer,slot_question,slot_answer,pred_answer
1113,3D42WVSDH8TUB4ECUK5GD6P158RFYK-1,Patricia was on a diet and did not eat the cookies Rebecca baked for her. _ was jealous.,Patricia,Rebecca,1,"Patricia was on a diet and did not eat the cookies () baked for her. _ was jealous.
option1: Patricia
option2: ()",Rebecca,"Patricia
John"
1114,3KI0JD2ZU3WU7GO7QGOCYLG0YCS67Z-1,"Kenneth's back is being tended to by Derrick at the office, so _ is the client in this situation.",Kenneth,Derrick,1,"Kenneth's back is being tended to by () at the office, so _ is the client in this situation.
option1: Kenneth
option2: ()",Derrick,Thomas
1115,3NQUW096N661AVG08JGY921UODPL9Y-2,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very sloppy looking presentation.,Justin,Derrick,2,"() used a stencil on their presentation lettering but Derrick did not. _ had a very sloppy looking presentation.
option1: ()
option2: Derrick",Justin,Ian
1116,3NQUW096N661AVG08JGY921UODPL9Y-1,Justin used a stencil on their presentation lettering but Derrick did not. _ had a very neat looking presentation.,Justin,Derrick,1,"Justin used a stencil on their presentation lettering but () did not. _ had a very neat looking presentation.
option1: Justin
option2: ()",Derrick,The missing () in option1 is Justin and the missing () in option2 is Ian.
1117,3VJ4PFXFJ5LXSTC6T1YZOIW50SUUAY-1,"The mirror didn't lie when it showed how overweight Patricia was and how emaciated Felicia was, so _ needed to go on diet.",Patricia,Felicia,1,"The mirror didn't lie when it showed how overweight Patricia was and how emaciated () was, so _ needed to go on diet.
option1: Patricia
option2: ()",Felicia,Patricia
1118,3XEDXEGFX52NOK9C7LX4TPBVRO10KJ-1,"The stores used posters instead of flyers, because the overall cost of distribution for the _ was cheaper.",posters,flyers,1,"The stores used posters instead of (), because the overall cost of distribution for the _ was cheaper.
option1: posters
option2: ()",flyers,flyers
1119,3XEDXEGFX52NOK9C7LX4TPBVRO10KJ-2,"The stores used posters instead of flyers, but the overall cost of distribution for the _ was cheaper.",posters,flyers,2,"The stores used () instead of flyers, but the overall cost of distribution for the _ was cheaper.
option1: ()
option2: flyers",posters,online ads
1120,34YWR3PJ2AOT8K8J64CTJJJXNWV0XL-1,"With my ankle sprain, I am not able to put my foot in my shoe because the _ is too fat.",sprain,shoe,1,"With my ankle sprain, I am not able to put my foot in my () because the _ is too fat.
option1: sprain
option2: ()",shoe,shoe
1121,3GV1I4SEO9NESCE2ACDMPSAS3UJL6U-2,"Logan could eat gluten while Adam could not, and _ always had a smaller variety of foods to choose from.",Logan,Adam,2,"() could eat gluten while Adam could not, and _ always had a smaller variety of foods to choose from.
option1: ()
option2: Adam",Logan,Ian
1122,3BPP3MA3TEYXZG6O0S8KTEQD8GZLEQ-2,"Maria wasn't aware that Erin was coming up behind them, because _ was generally sneaky.",Maria,Erin,2,"() wasn't aware that Erin was coming up behind them, because _ was generally sneaky.
option1: ()
option2: Erin",Maria,"The person in the first sentence is Ian and the person in the second sentence is not provided, so the missing person in the second sentence could be anyone."
1123,3TLFH2L6YB2TND2DGHFAD4R55462TB-2,Michael was a better employer than Joel so _ had to worry about retaining employees.,Michael,Joel,2,"() was a better employer than Joel so _ had to worry about retaining employees.
option1: ()
option2: Joel",Michael,"The missing word in option1 could be ""Ian"" and the correct answer could be ""he/she""."
1124,3TLFH2L6YB2TND2DGHFAD4R55462TB-1,Michael was a better employer than Joel so _ did not have to worry about retaining employees.,Michael,Joel,1,"Michael was a better employer than () so _ did not have to worry about retaining employees.
option1: Michael
option2: ()",Joel,another employer
1125,3Y7LTZE0YV0YT1KE5TEY5BNFBNIZU9-1,James was suffering from nausea and decided to drink ginger tea but the _ was too meek.,tea,nausea,1,"James was suffering from () and decided to drink ginger tea but the _ was too meek.
option1: tea
option2: ()",nausea,"James was suffering from () and decided to drink ginger tea but the () was too meek.
option1: tea
option2: ginger"
1126,3A9LA2FRWUS4JKEF4CJEPBID79YXH9-1,Two friends wanted a tan look but Joel was impatient while Robert wasn't. _ used bronzer to get a tan look.,Joel,Robert,1,"Two friends wanted a tan look but Joel was impatient while () wasn't. _ used bronzer to get a tan look.
option1: Joel
option2: ()",Robert,Ian
1127,359AP8GAGGI4T8Y1G9PFSNK1ZHJC7Z-2,Playing basketball came easier for Cynthia than Jennifer but _ had more control of their body movements.,Cynthia,Jennifer,2,"Playing basketball came easier for () than Jennifer but _ had more control of their body movements.
option1: ()
option2: Jennifer",Cynthia,Jonathan
1128,359AP8GAGGI4T8Y1G9PFSNK1ZHJC7Z-1,Playing basketball came easier for Cynthia than Jennifer but _ had less control of their body movements.,Cynthia,Jennifer,1,"Playing basketball came easier for Cynthia than () but _ had less control of their body movements.
option1: Cynthia
option2: ()",Jennifer,Cynthia
1129,3GITHABAC0ZVS0XTJLTY45LDGCTN2K-1,The lady was blushing when she walked passed Amy but not Carrie because _ was intrigued by her.,Amy,Carrie,1,"The lady was blushing when she walked passed Amy but not () because _ was intrigued by her.
option1: Amy
option2: ()",Carrie,the lady herself
1130,3IVKZBIBJ2NWN3SGA2DRQ31MU4LHSY-2,"Dennis's home just burned down, but luckily Donald's was spared. So, now _ is grateful.",Dennis,Donald,2,"()'s home just burned down, but luckily Donald's was spared. So, now _ is grateful.
option1: ()
option2: Donald",Dennis,Ian
1131,3NCN4N1H1GFAMOYIIGA9D009HAWNBK-1,Megan focused more on proper posture than Lindsey because _ wanted to become a model.,Megan,Lindsey,1,"Megan focused more on proper posture than () because _ wanted to become a model.
option1: Megan
option2: ()",Lindsey,wanted to become a model
1132,3NCN4N1H1GFAMOYIIGA9D009HAWNBK-2,Megan focused less on proper posture than Lindsey because _ wanted to become a model.,Megan,Lindsey,2,"() focused less on proper posture than Lindsey because _ wanted to become a model.
option1: ()
option2: Lindsey",Megan,Ivan
1133,3MQY1YVHS5YTRR8WGVOPDALJZLR2BI-2,Victoria had no issues with Achilles Tendinitis unlike Betty because _ never wore sneakers with cushion.,Victoria,Betty,2,"() had no issues with Achilles Tendinitis unlike Betty because _ never wore sneakers with cushion.
option1: ()
option2: Betty",Victoria,Ian
1134,3P520RYKCJK0MN0PY57IG7GJ82PU50-2,Katrina did not value the antique pictures as much as Lindsey because _ was a history buff.,Katrina,Lindsey,2,"() did not value the antique pictures as much as Lindsey because _ was a history buff.
option1: ()
option2: Lindsey",Katrina,Ian
1135,3W3RSPVVGU5EOC3AQSNPXWCGU8CUL7-2,Ryan's boil cleared up right away while Christopher's boil got infected due to _ applying medicine later.,Ryan,Christopher,2,"()'s boil cleared up right away while Christopher's boil got infected due to _ applying medicine later.
option1: ()
option2: Christopher",Ryan,Ian
1136,3S8A4GJRD31HOHQWOGFSC18UPDF6VT-1,"Jason went zooming down Brett's street way too fast on his motorcycle, causing _ great excitement.",Jason,Brett,1,"Jason went zooming down ()'s street way too fast on his motorcycle, causing _ great excitement.
option1: Jason
option2: ()",Brett,"(_)'s street
(option1: Jason)"
1137,33K3E8REWY9BQ9DM18P8CYPF60DX8N-1,"Angela wanted to find a partner, but Victoria wanted to stay single, because _ was lonely.",Angela,Victoria,1,"Angela wanted to find a partner, but () wanted to stay single, because _ was lonely.
option1: Angela
option2: ()",Victoria,someone
1138,302U8RURJ1F4PRVV7VD96AIPE3PVNS-1,My teeth hurt more after eating the cake than the pie because the _ was not as sweet.,pie,cake,1,"My teeth hurt more after eating the () than the pie because the _ was not as sweet.
option1: pie
option2: ()",cake,candy
1139,302U8RURJ1F4PRVV7VD96AIPE3PVNS-2,My teeth hurt more after eating the cake than the pie because the _ was sweeter tasting.,pie,cake,2,"My teeth hurt more after eating the cake than the () because the _ was sweeter tasting.
option1: ()
option2: cake",pie,candy
1140,3PR3LXCWSHDB4EWW60VMCUKPOGQ9XZ-2,"On Valentine's Day, Brian receives no flowers, but Kevin gets a lot. _ is probably dating someone.",Brian,Kevin,2,"On Valentine's Day, () receives no flowers, but Kevin gets a lot. _ is probably dating someone.
option1: ()
option2: Kevin",Brian,Nobody
1141,37Y5RYYI0RJT9TSVF6VDTPPFGGHSXJ-1,"Michael had to learn how to speak Chinese for his job unlike Matthew, because _ worked in China.",Michael,Matthew,1,"Michael had to learn how to speak Chinese for his job unlike (), because _ worked in China.
option1: Michael
option2: ()",Matthew,Michael
1142,37Y5RYYI0RJT9TSVF6VDTPPFGGHSXJ-2,"Michael had to learn how to speak Chinese for his job unlike Matthew, because _ worked in England.",Michael,Matthew,2,"() had to learn how to speak Chinese for his job unlike Matthew, because _ worked in England.
option1: ()
option2: Matthew",Michael,Ian
1143,373L46LKP9KUQQAYTT7ABUQQORWJKI-2,The boards were used to build the houses instead of the bricks as the _ were sparse.,boards,bricks,2,"The () were used to build the houses instead of the bricks as the _ were sparse.
option1: ()
option2: bricks",boards,Resources
1144,3XUSYT70ITZ0GP4VV6ZHXESWHILD0V-2,"Betty avoided getting attacked in the dark alley where Elena was mugged, because _ ignored their intuition.",Betty,Elena,2,"() avoided getting attacked in the dark alley where Elena was mugged, because _ ignored their intuition.
option1: ()
option2: Elena",Betty,"Someone
() decided to order pizza for dinner even though _ preferred tacos.
option1: ()
option2: Someone
Answer: I"
1145,3YZ7A3YHR5R5DL9EP20I98ANZR95S1-2,"The actors practiced the scenes in the parking lot more than the scenes in the morgue, because the _ scenes are full of silence.",parking lot,morgue,2,"The actors practiced the scenes in the () more than the scenes in the morgue, because the _ scenes are full of silence.
option1: ()
option2: morgue",parking lot,theater
1146,3G3AJKPCXN6Z7DGUU1LXE0GJ5BF4YE-1,"Victoria was interested in babies, but Katrina thought they were annoying, so _ preferred visiting the nursery.",Victoria,Katrina,1,"Victoria was interested in babies, but () thought they were annoying, so _ preferred visiting the nursery.
option1: Victoria
option2: ()",Katrina,Ian
1147,39KMGHJ4RZ86H531JUBMI78DNSV006-1,"The laws of the government are a lot worse than the rules of schools, because the _ are strict.",laws,rules,1,"The laws of the government are a lot worse than the () of schools, because the _ are strict.
option1: laws
option2: ()",rules,rules
1148,3L1EFR8WWT3FA364M8D0EPWAWYVF9I-2,"The kids at camp liked the activities with water, but avoided the sand, because the _ was cleansed.",sand,water,2,"The kids at camp liked the activities with water, but avoided the (), because the _ was cleansed.
option1: ()
option2: water",sand,"The kids at camp liked the activities with water, but avoided the (pool), because the water was cleansed."
1149,3B623HUYJ4OO03SGN07LLSKE1J1S8L-1,"When gambling in Las Vegas, Christine usually bets less playing poker than Elena because _ is more cautious.",Christine,Elena,1,"When gambling in Las Vegas, Christine usually bets less playing poker than () because _ is more cautious.
option1: Christine
option2: ()",Elena,other players
1150,3M7OI89LVYMLP8KWXZKNM9K59LJ6CD-1,"Natalie is extremely shy, but Lindsey is good at talking to strangers, which makes _ worse at telemarketing.",Natalie,Lindsey,1,"Natalie is extremely shy, but () is good at talking to strangers, which makes _ worse at telemarketing.
option1: Natalie
option2: ()",Lindsey,Natalie
1151,3UOMW19E6D4P64KISGAIU36586JC55-1,Benjamin thought Android was the superior phone system but Ian thought IOS was better. _ bought a new Note 9 from Verizon.,Benjamin,Ian,1,"Benjamin thought Android was the superior phone system but () thought IOS was better. _ bought a new Note 9 from Verizon.
option1: Benjamin
option2: ()",Ian,No one
1152,3UOMW19E6D4P64KISGAIU36586JC55-2,Benjamin thought Android was the superior phone system but Ian thought IOS was better. _ bought a new iPhone 9 from Verizon.,Benjamin,Ian,2,"() thought Android was the superior phone system but Ian thought IOS was better. _ bought a new iPhone 9 from Verizon.
option1: ()
option2: Ian",Benjamin,Someone other than Ian
1153,3M47JKRKCXZJD5UJGN4IKNOMJRR86W-1,Jill bought a slip to go with her new skirt but the _ was too short and it hung out the bottom.,skirt,slip,1,"Jill bought a () to go with her new skirt but the _ was too short and it hung out the bottom.
option1: skirt
option2: ()",slip,blouse
1154,3M47JKRKCXZJD5UJGN4IKNOMJRR86W-2,Jill bought a slip to go with her new skirt but the _ was too long and it hung out the bottom.,skirt,slip,2,"Jill bought a slip to go with her new () but the _ was too long and it hung out the bottom.
option1: ()
option2: slip",skirt,dress
1155,3S1WOPCJFGRCA1JHD9K7L1PDBJRJER-1,Logan kept a store of ammo in their house but Brian did not as _ approved of hunting.,Logan,Brian,1,"Logan kept a store of ammo in their house but () did not as _ approved of hunting.
option1: Logan
option2: ()",Brian,"the answer is ""Emily"""
1156,3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,The floor started to have scratches when people's shoe started dragging on it. The _ was rough.,floor,shoe,2,"The () started to have scratches when people's shoe started dragging on it. The _ was rough.
option1: ()
option2: shoe",floor,floor
1157,3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,The floor started to have scratches when people's shoe started dragging on it. The _ was smooth.,floor,shoe,1,"The floor started to have scratches when people's () started dragging on it. The _ was smooth.
option1: floor
option2: ()",shoe,shoes
1158,3S37Y8CWI8YGOJMNV2R9157U0VB4WG-2,"Craig made sure to stretch before working out but Christopher never did, so _ frequently got injuries.",Craig,Christopher,2,"() made sure to stretch before working out but Christopher never did, so _ frequently got injuries.
option1: ()
option2: Christopher",Craig,Ian
